,entity,year,source,production_percent,consumption_percent,renewable,cp_ratio,production_relative_to_source,consumption_relative_to_source,cp_ratio_relative_to_source,date
12362,South Africa,2007,other,0.1097885751577947,0.084,True,0.7651069328413288,-0.38618312505078534,-0.20636089147280745,1.9909764083760544,2007-01-01
12363,South Africa,2008,other,0.1150613810929726,0.083,True,0.7213541086642601,-0.3809540635934519,-0.20811603747725252,1.8348709605331968,2008-01-01
12364,South Africa,2009,other,0.1213320951414613,0.081,True,0.6675892302491107,-0.374790720399636,-0.21163882410119156,1.6381825833445232,2009-01-01
12365,South Africa,2010,other,0.1366314632135012,0.07,True,0.512327090361446,-0.360000221129631,-0.23131657543188563,1.037056579003119,2010-01-01
12366,South Africa,2011,other,0.1402999096681281,0.074,True,0.5274415370262391,-0.3565048010855197,-0.22410122360069099,1.0979062653271265,2011-01-01
12367,South Africa,2012,other,0.1457060066242682,0.076,True,0.5215982632478636,-0.3513889569817496,-0.22051932025992443,1.0744448415220602,2012-01-01
12368,South Africa,2013,other,0.1509650567054107,0.085,True,0.563044202777778,-0.34645213056418783,-0.20460989210437425,1.239169490862566,2013-01-01
12369,South Africa,2014,other,0.1551574308888857,0.076,True,0.48982507356948035,-0.3425444581806521,-0.22051932025992443,0.945464766278185,2014-01-01
12370,South Africa,2015,other,0.1605281618179106,0.075,True,0.46720774193548403,-0.3375741096683179,-0.22230813608065106,0.8521668218814762,2015-01-01
12371,South Africa,2016,other,0.1584549104053992,0.075,True,0.47332076871657774,-0.33948808376810746,-0.22230813608065106,0.8775077471234137,2016-01-01
12372,South Africa,2017,other,0.1752407143433481,0.083,True,0.47363422541966244,-0.32415964991465873,-0.20811603747725252,0.8788046508731363,2017-01-01
12373,South Africa,2018,other,0.1870866936088406,0.073,True,0.3901934370203144,-0.31356791886343954,-0.22589859701251522,0.5246762641808973,2018-01-01
12374,South Africa,2019,other,0.1887098114661189,0.071,True,0.37623904898419863,-0.3121308709773524,-0.22950625858391227,0.4636332710632348,2019-01-01
12375,South Korea,1985,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1985-01-01
12376,South Korea,1986,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1986-01-01
12377,South Korea,1987,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1987-01-01
12378,South Korea,1988,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1988-01-01
12379,South Korea,1989,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1989-01-01
12380,South Korea,1990,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1990-01-01
12381,South Korea,1991,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1991-01-01
12382,South Korea,1992,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1992-01-01
12383,South Korea,1993,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1993-01-01
12384,South Korea,1994,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1994-01-01
12385,South Korea,1995,other,0.1228220789783797,0.04,True,0.325674344,-0.3733349970602922,-0.2877128771288393,0.23777160526632568,1995-01-01
12386,South Korea,1996,other,0.1784403980666111,0.058,True,0.32503850377171223,-0.32128061682906023,-0.2533833437585297,0.23488343602499742,1996-01-01
12387,South Korea,1997,other,0.0316317774312223,0.01,True,0.31613778333333403,-0.4690693075134923,-0.3484399608032579,0.19432506718344375,1997-01-01
12388,South Korea,1998,other,0.0244522066990901,0.008,True,0.3271688358620693,-0.4772291037436258,-0.35265371773408033,0.24455521381700435,1998-01-01
12389,South Korea,1999,other,0.0331868349458409,0.011,True,0.33145673632183964,-0.4673148525751914,-0.3463410943805763,0.26398101487458314,1999-01-01
12390,South Korea,2000,other,0.0341270214343014,0.01,True,0.29302293548387154,-0.4662563221131359,-0.3484399608032579,0.08785642697243434,2000-01-01
12391,South Korea,2001,other,0.0376809679870717,0.01,True,0.26538596363636385,-0.46227000681195135,-0.3484399608032579,-0.04166543008305461,2001-01-01
12392,South Korea,2002,other,0.0741849053949768,0.02,True,0.26959662337662343,-0.4226484983373136,-0.32768830321923104,-0.02177201101510709,2002-01-01
12393,South Korea,2003,other,0.0761976966824512,0.02,True,0.2624751255060722,-0.4205314750585884,-0.32768830321923104,-0.055451922549806944,2003-01-01
12394,South Korea,2004,other,0.1063078453341024,0.031,True,0.2916059478260871,-0.38965856223068984,-0.30545581105244946,0.08127526509040503,2004-01-01
12395,South Korea,2005,other,0.0806837193262591,0.027,True,0.33464000204081634,-0.4158376694414086,-0.3134697288954537,0.2783667831151338,2005-01-01
12396,South Korea,2006,other,0.0932471469797354,0.024,True,0.25738052881355944,-0.40286966005598757,-0.31953288997270646,-0.07964882390604636,2006-01-01
12397,South Korea,2007,other,0.1442502591539079,0.037,True,0.2564986726333907,-0.35276243629334786,-0.29358333006572673,-0.08384598821032023,2007-01-01
12398,South Korea,2008,other,0.1438929954509802,0.068,True,0.47257338543046357,-0.3530999715878219,-0.2349502534333225,0.8744145232033493,2008-01-01
12399,South Korea,2009,other,0.1667889395132883,0.116,True,0.6954897629213485,-0.3318300019643248,-0.15231368416126162,1.7409374788309144,2009-01-01
12400,South Korea,2010,other,0.2776325930010597,0.136,True,0.48985603069838746,-0.2382537292127317,-0.12050457826687473,0.9455916086644498,2010-01-01
12401,South Korea,2011,other,0.393514106198836,0.145,True,0.36847471975180973,-0.15433688766567352,-0.10665380654650271,0.42943192382300327,2011-01-01
12402,South Korea,2012,other,0.409101609675277,0.162,True,0.39598964210526316,-0.14396337176079319,-0.0812391063656415,0.5498729674135776,2012-01-01
12403,South Korea,2013,other,0.5560921817769872,0.22,True,0.3956178619469026,-0.055052884080378776,-0.0012933898515044779,0.5482595701427214,2013-01-01
12404,South Korea,2014,other,0.6965975214622026,0.291,True,0.4177448110770943,0.017342652779242428,0.08421978421233732,0.6436298907652753,2014-01-01
12405,South Korea,2015,other,0.9128620470232834,0.408,True,0.4469459556681444,0.11055963180346545,0.20151413160974205,0.7675031226225181,2015-01-01
12406,South Korea,2016,other,1.5169386432308418,0.507,True,0.3342257791786287,0.29552788643846994,0.2828936508819192,0.2764965454645861,2016-01-01
12407,South Korea,2017,other,1.665162642730443,0.671,True,0.4029636401761517,0.3296546268675951,0.39116993053503124,0.5800677547865573,2017-01-01
12408,South Korea,2018,other,1.928902592693463,0.832,True,0.43133334111922134,0.38291809722606096,0.473912015742916,0.7015503166816753,2018-01-01
12409,South Korea,2019,other,2.374466016905891,1.034,True,0.4354663291190751,0.4562902059029331,0.5546104004638659,0.7190708730021741,2019-01-01
12410,Spain,1985,other,0.4827675422578124,0.186,True,0.38527859418657934,-0.09750094395210421,-0.046941461682292525,0.5032383007645204,1985-01-01
12411,Spain,1986,other,0.4185577268141682,0.16,True,0.3822650730111524,-0.13776639548572348,-0.08417955656125156,0.4900605079266122,1986-01-01
12412,Spain,1987,other,0.4243757460665064,0.161,True,0.3793807763339254,-0.13398895862889326,-0.08270770798361161,0.4774240670230732,1987-01-01
12413,Spain,1988,other,0.4850134190240915,0.185,True,0.3814327454531948,-0.09614713996169236,-0.04833503327014456,0.48641637049437303,1988-01-01
12414,Spain,1989,other,0.3930515113467789,0.151,True,0.3841735641280278,-0.15464780823619653,-0.09757396790744738,0.498409063084115,1989-01-01
12415,Spain,1990,other,0.3567667193259611,0.142,True,0.3980191881918818,-0.17960492250139606,-0.1112396401619137,0.5586738258590996,1990-01-01
12416,Spain,1991,other,0.347888598625134,0.137,True,0.39380422509225094,-0.18588784918469856,-0.11895171349888345,0.5403835792722965,1991-01-01
12417,Spain,1992,other,0.3622777504756864,0.139,True,0.38368351304347836,-0.17574045321069562,-0.11585646676017078,0.49626633871664577,1992-01-01
12418,Spain,1993,other,0.369264914093292,0.144,True,0.3899639378238342,-0.1708795454800052,-0.10817899196324343,0.5236767034449534,1993-01-01
12419,Spain,1994,other,0.3948148880431021,0.152,True,0.38499054773082947,-0.15346355747090432,-0.09607244250585216,0.5019797981316104,1994-01-01
12420,Spain,1995,other,0.6050812460723582,0.232,True,0.383419584569733,-0.028569185514221874,0.014049941155534582,0.4951120473149426,1995-01-01
12421,Spain,1996,other,0.6207975787174769,0.239,True,0.38498861495844877,-0.02036657541582872,0.02282460574008462,0.50197135288447,1996-01-01
12422,Spain,1997,other,0.7683984957667178,0.306,True,0.3982308680792891,0.050471867172875017,0.10077211702190009,0.5595910992429018,1997-01-01
12423,Spain,1998,other,0.7842876096901269,0.306,True,0.3901629915088178,0.05749104591261379,0.10077211702190009,0.5245436701744597,1998-01-01
12424,Spain,1999,other,0.8270528805330749,0.334,True,0.40384358468677495,0.0758577380912992,0.13039938651165373,0.5838681813902408,1999-01-01
12425,Spain,2000,other,0.6758194253950579,0.273,True,0.4039540589417281,0.007299379405950706,0.06369439022259518,0.5843451646276009,2000-01-01
12426,Spain,2001,other,0.6998197888955633,0.284,True,0.4058187614960147,0.01888115102938266,0.07632532793420987,0.5923912110819685,2001-01-01
12427,Spain,2002,other,1.0779266793105649,0.441,True,0.40911873549883826,0.1702847791569481,0.23023658125065377,0.6066073220654254,2002-01-01
12428,Spain,2003,other,1.2375044696298372,0.51,True,0.41211972361809035,0.22071262516472254,0.2851475784958663,0.6195099703802077,2003-01-01
12429,Spain,2004,other,1.216708321959273,0.51,True,0.41916373118804995,0.21449722867762488,0.2851475784958663,0.6497007851280252,2004-01-01
12430,Spain,2005,other,0.9325951831858758,0.4,True,0.42891064334424717,0.1181622195923573,0.19428883500375113,0.6912592838234124,2005-01-01
12431,Spain,2006,other,0.939514223324116,0.41,True,0.4363957349675558,0.1207962471032925,0.20330404519507597,0.7230046860266477,2006-01-01
12432,Spain,2007,other,0.9611232350752784,0.417,True,0.4338673593374726,0.12891913292949453,0.20951778542739968,0.7122978013880442,2007-01-01
12433,Spain,2008,other,1.047561585749345,0.479,True,0.4572523530035327,0.15992376875780026,0.26128959537434077,0.8106979477135118,2008-01-01
12434,Spain,2009,other,1.196454542959857,0.54,True,0.4513334862385306,0.20834631632724365,0.3070700448070552,0.7859246020609286,2009-01-01
12435,Spain,2010,other,1.3465870140045049,0.586,True,0.43517425454545455,0.2517481561878871,0.3386344664276236,0.717834171583054,2010-01-01
12436,Spain,2011,other,1.5818863883635763,0.702,True,0.4437739683228466,0.310897870468799,0.4086696355499666,0.7541545400791433,2011-01-01
12437,Spain,2012,other,1.6942019934844663,0.774,True,0.45685225432187915,0.3359591792257478,0.4463169780285915,0.8090261363252162,2012-01-01
12438,Spain,2013,other,2.060366947401967,0.864,True,0.4193427782800857,0.40648170463700556,0.4882003024279154,0.6504664636586546,2013-01-01
12439,Spain,2014,other,1.9690073328379385,0.896,True,0.45505163188427106,0.39029740488079434,0.501873222572092,0.8014972284834609,2014-01-01
12440,Spain,2015,other,2.077303860409046,0.935,True,0.4501026632742537,0.4093906757112214,0.5177574272144719,0.7807618283135117,2015-01-01
12441,Spain,2016,other,2.098090940529139,0.905,True,0.43134450586386824,0.4129233354154933,0.5056128892837034,0.7015977062686057,2016-01-01
12442,Spain,2017,other,2.227295547241166,0.953,True,0.42787316716025003,0.4339958504268987,0.5248152858485728,0.6868476339480014,2017-01-01
12443,Spain,2018,other,2.174048968512894,0.95,True,0.43697267805785656,0.42549125228041657,0.5236505697409599,0.7254455332759583,2018-01-01
12444,Spain,2019,other,2.166953017161376,0.978,True,0.4513249674795174,0.4243392407906954,0.5343455545511593,0.7858888827866684,2019-01-01
12445,Sri Lanka,2000,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,2000-01-01
12446,Sri Lanka,2001,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,2001-01-01
12447,Sri Lanka,2002,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,2002-01-01
12448,Sri Lanka,2003,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,2003-01-01
12450,Sri Lanka,2005,other,0.0223763705526963,0.011,True,0.4915900000000011,-0.4796067960258151,-0.3463410943805763,0.95269259309759,2005-01-01
12451,Sri Lanka,2006,other,0.023741690408357,0.008,True,0.3369600000000011,-0.47804200149807463,-0.35265371773408033,0.28883224866878254,2006-01-01
12452,Sri Lanka,2007,other,0.0105197824508989,0.005,True,0.4752950000000007,-0.49334907970854913,-0.35901469766187544,0.8856719287075158,2007-01-01
12453,Sri Lanka,2008,other,0.0832206387184021,0.025,True,0.30040625000000026,-0.41319811937129813,-0.31750678014142414,0.12204555250135539,2008-01-01
12454,Sri Lanka,2009,other,0.2394336872787841,0.099,True,0.413475652173913,-0.268866749894282,-0.18052378164537808,0.6253318165806241,2009-01-01
12455,Sri Lanka,2010,other,0.3160568365967,0.129,True,0.4081544363636364,-0.20901528370789274,-0.13147350169116448,0.6024562095579296,2010-01-01
12456,Sri Lanka,2011,other,0.2858102362936128,0.119,True,0.41636017500000005,-0.2319046893177839,-0.14744928008138747,0.6377005179372602,2011-01-01
12457,Sri Lanka,2012,other,0.1936664043367189,0.082,True,0.4234084909090911,-0.307763396307877,-0.20987534378003786,0.6678302428906332,2012-01-01
12458,Sri Lanka,2013,other,0.2228973917575973,0.096,True,0.4306914461538463,-0.2826302330015497,-0.18561872647943442,0.6988251980164879,2013-01-01
12459,Sri Lanka,2014,other,0.3428540846464923,0.166,True,0.48417098536585373,-0.1894825771355969,-0.07539697111474977,0.9222589098213634,2014-01-01
12460,Sri Lanka,2015,other,0.4483077561960851,0.179,True,0.3992792842105263,-0.11872695188836814,-0.05676017311356043,0.5641324023285912,2015-01-01
12461,Sri Lanka,2016,other,0.5269081760048944,0.21,True,0.39855141666666666,-0.07152552296974839,-0.014378275316210679,0.5609799009124393,2016-01-01
12462,Sri Lanka,2017,other,0.455276243957397,0.184,True,0.4041502328358209,-0.1143646015305077,-0.04973162346325039,0.5851920828078112,2017-01-01
12463,Sri Lanka,2018,other,0.5860673600225266,0.219,True,0.37367718275862066,-0.03868028799850589,-0.0025895008469660795,0.45236726017648254,2018-01-01
12464,Sri Lanka,2019,other,0.613001186399549,0.226,True,0.36867791615120155,-0.024418378638768817,0.006426408774542075,0.4303291667207003,2019-01-01
12465,Sweden,2000,other,2.821703496691053,1.835,True,0.650316378794534,0.5148189178235882,0.7385305309744912,1.5738065302991409,2000-01-01
12466,Sweden,2001,other,2.3373317507136635,1.566,True,0.669994749150115,0.4508252644026447,0.6929510266820781,1.647101309552561,2001-01-01
12467,Sweden,2002,other,2.8459504861466254,1.834,True,0.644424423027545,0.5176538958172191,0.7383814415680928,1.5517113174479256,2002-01-01
12468,Sweden,2003,other,3.331392581709661,2.049,True,0.6150581025033258,0.5685795711335313,0.7675898360693071,1.4405342879543648,2003-01-01
12469,Sweden,2004,other,4.7476097056184665,3.027,True,0.6375840028336272,0.6734436240951492,0.8526401885476381,1.5259716215178947,2004-01-01
12470,Sweden,2005,other,4.729542163716135,3.051,True,0.6450941538076369,0.6723913848681281,0.8540833691760995,1.5542263618465932,2005-01-01
12471,Sweden,2006,other,5.834028988728188,3.598,True,0.6167264521570983,0.727745873808849,0.8818604932273227,1.4468979752193538,2006-01-01
12472,Sweden,2007,other,6.609263561592766,4.154,True,0.6285117791548515,0.7581641826020091,0.902591452293733,1.49168736093959,2007-01-01
12473,Sweden,2008,other,6.896258370372169,4.414,True,0.6400572256636304,0.7681057605219014,0.9104489077984529,1.535288984189357,2008-01-01
12474,Sweden,2009,other,8.38922509494345,5.311,True,0.6330739656993075,0.8112101834384504,0.931384906174826,1.5089490069070217,2009-01-01
12475,Sweden,2010,other,8.212763985195346,5.3,True,0.6453369425389539,0.8067483208822644,0.9311738035034639,1.5551378851417104,2010-01-01
12476,Sweden,2011,other,7.676484673575818,5.045,True,0.6572018592528455,0.7922321683112803,0.9260017616824735,1.5995396130930715,2011-01-01
12477,Sweden,2012,other,7.32662797264982,5.004,True,0.6829881384287353,0.7818971421202894,0.9251173462340121,1.695080909518663,2012-01-01
12478,Sweden,2013,other,7.482150839076216,4.976,True,0.6650494098585109,0.7865823230806792,0.9245044010311972,1.6287536071470579,2013-01-01
12479,Sweden,2014,other,6.965674587062892,4.642,True,0.6664106888687317,0.7704171772626994,0.9165844882474842,1.6338088729087807,2014-01-01
12480,Sweden,2015,other,6.645657294151872,4.505,True,0.6778862948536882,0.7594605260487586,0.9129759441830005,1.6762808107298277,2015-01-01
12481,Sweden,2016,other,7.3686772646347585,4.856,True,0.6590056567283649,0.7831787253293868,0.9217920138539164,1.6062653640155071,2016-01-01
12482,Sweden,2017,other,7.35332622925864,4.918,True,0.6688129761510434,0.7827121466734847,0.9232110204923558,1.6427211716758388,2017-01-01
12483,Sweden,2018,other,7.29252750078049,4.92,True,0.6746632082598841,0.7808495835400414,0.9232561611490577,1.6643778795221917,2018-01-01
12484,Sweden,2019,other,7.5456314599912115,5.218,True,0.691525954808039,0.7884522940130612,0.9295698746698108,1.726430387282062,2019-01-01
12485,Switzerland,2000,other,2.712487509507688,0.65,True,0.23963243986254298,0.5016538559429716,0.3788343470434329,-0.16462400831378293,2000-01-01
12486,Switzerland,2001,other,2.6444473393913466,0.637,True,0.240882089240852,0.493108596466543,0.37099415319366347,-0.15860590496030458,2001-01-01
12487,Switzerland,2002,other,2.9566947073751555,0.704,True,0.238103717047265,0.5302194637932671,0.40977067234768333,-0.17199335721533118,2002-01-01
12488,Switzerland,2003,other,2.9871489706913565,0.723,True,0.24203680736842068,0.5335690205322134,0.42006744041652394,-0.15304972026499647,2003-01-01
12489,Switzerland,2004,other,3.1992050128499523,0.761,True,0.23787159526925014,0.555722817874104,0.4398107690461118,-0.17311302267892684,2004-01-01
12490,Switzerland,2005,other,3.754167366085788,0.824,True,0.21948941526789947,0.6055123220636345,0.47023927021733863,-0.2623745059273503,2005-01-01
12491,Switzerland,2006,other,3.869374300292292,0.879,True,0.2271685114395887,0.6146098374431187,0.49468382985024034,-0.22494258227742286,2006-01-01
12492,Switzerland,2007,other,3.56528922344502,0.92,True,0.25804358141554495,0.5897430674476767,0.5117459762204577,-0.0764947557783396,2007-01-01
12493,Switzerland,2008,other,3.664286899706519,0.922,True,0.2516178523231478,0.5981459031420672,0.5125544570371378,-0.10712313515670292,2008-01-01
12494,Switzerland,2009,other,3.659614236870961,0.919,True,0.2511193640960809,0.5977562339798657,0.5113409254737419,-0.10950497777248985,2009-01-01
12495,Switzerland,2010,other,3.751941726543015,0.971,True,0.2587993286597938,0.6053328225106829,0.5317083051076797,-0.07290153530946852,2010-01-01
12496,Switzerland,2011,other,4.115014157763136,1.107,True,0.2690148703162056,0.6328184984816868,0.5789724516916126,-0.024517060536723447,2011-01-01
12497,Switzerland,2012,other,4.109674482594832,1.15,True,0.27982751550529,0.6324387981107797,0.5923370799120434,0.026323039570578834,2012-01-01
12498,Switzerland,2013,other,4.2676040902290096,1.172,True,0.2746271620376828,0.6433872476280477,0.5989134538202315,0.0019188768713817106,2013-01-01
12499,Switzerland,2014,other,4.381697946594903,1.27,True,0.28984197803660566,0.6509502497276654,0.6262408714335721,0.07307365812919371,2014-01-01
12500,Switzerland,2015,other,4.355008955740561,1.237,True,0.28404074769339954,0.6492060621039734,0.6173810835135667,0.04603085820737817,2015-01-01
12501,Switzerland,2016,other,5.000210500007684,1.409,True,0.2817881367190111,0.6875792661029657,0.6601852077801534,0.03550114395076303,2016-01-01
12502,Switzerland,2017,other,5.266066929574408,1.489,True,0.2827537173213136,0.7013870335676011,0.6775431556009136,0.040016696059197145,2017-01-01
12503,Switzerland,2018,other,4.749773838640227,1.436,True,0.30233018429591174,0.6735692782644489,0.6662070769733617,0.13092641189417728,2018-01-01
12504,Switzerland,2019,other,4.76669717632036,1.389,True,0.2913967362768858,0.6745490726336686,0.6556117626423744,0.08030304858899534,2019-01-01
12505,Taiwan,1985,other,0.0053933856924511,0.002,True,0.37082458293300213,-0.499377413183238,-0.3654245506017917,0.439800918817477,1985-01-01
12506,Taiwan,1986,other,0.0073579299415862,0.003,True,0.40772337108625273,-0.497060963447994,-0.3632824704513578,0.600599750609963,1986-01-01
12507,Taiwan,1987,other,0.0041342365249973,0.002,True,0.4837652582060012,-0.5008662287300403,-0.3654245506017917,0.9205907054611175,1987-01-01
12508,Taiwan,1988,other,0.0041510202305439,0.002,True,0.48180926348748343,-0.5008463624980772,-0.3654245506017917,0.9125427132021843,1988-01-01
12509,Taiwan,1989,other,0.3773763224107164,0.158,True,0.41868021552248097,-0.1652899929839982,-0.08713303458355409,0.6476326491495938,1989-01-01
12510,Taiwan,1990,other,0.3837789972118983,0.162,True,0.4221179407338801,-0.160917932576262,-0.0812391063656415,0.6623233220510153,1990-01-01
12511,Taiwan,1991,other,0.3977999977856879,0.175,True,0.43991956001538257,-0.1514646988461613,-0.062438285008803406,0.7378993205502217,1991-01-01
12512,Taiwan,1992,other,0.3990524303690642,0.177,True,0.44355073802282396,-0.1506282526620129,-0.059593044304565364,0.7532141534274465,1992-01-01
12513,Taiwan,1993,other,0.3155068433380214,0.144,True,0.45640848381131355,-0.20942337086672325,-0.10817899196324343,0.8071713689996317,1993-01-01
12514,Taiwan,1994,other,0.30918731808546,0.144,True,0.4657370842105435,-0.2141336150395317,-0.10817899196324343,0.846056479449814,1994-01-01
12515,Taiwan,1995,other,0.3882222200610442,0.183,True,0.4713795103516358,-0.15790437141117747,-0.05113124135797704,0.869470515406571,1995-01-01
12516,Taiwan,1996,other,0.4192660930763418,0.202,True,0.48179426701986844,-0.1373050476909817,-0.02504755760904865,0.9124809736850614,1996-01-01
12517,Taiwan,1997,other,0.3457252557244057,0.166,True,0.4801500534063575,-0.18742966526088037,-0.07539697111474977,0.905708507440706,1997-01-01
12518,Taiwan,1998,other,0.3782342306560789,0.186,True,0.4917587698960177,-0.16470213532958394,-0.046941461682292525,0.9533833543076439,1998-01-01
12519,Taiwan,1999,other,0.4443635178398551,0.206,True,0.4635844117028542,-0.12121219815114606,-0.019690232838953475,0.8371027284465488,1999-01-01
12520,Taiwan,2000,other,0.985792411833916,0.283,True,0.2870786958823529,0.13800533433661613,0.07518852717880602,0.06020584115459002,2000-01-01
12521,Taiwan,2001,other,1.2458497629770828,0.352,True,0.2825380799999999,0.22317882240329157,0.14861843686883372,0.03900852472952653,2001-01-01
12522,Taiwan,2002,other,1.494781876623907,0.424,True,0.2836534257142857,0.29012660082064007,0.2156533155217771,0.044221500923465634,2002-01-01
12523,Taiwan,2003,other,1.4737906658230484,0.417,True,0.28294384655172417,0.2849324304898769,0.20951778542739968,0.04090548527416199,2003-01-01
12524,Taiwan,2004,other,1.4872203158261064,0.408,True,0.27433729599999995,0.2882642594319219,0.20151413160974205,0.0005560167213434689,2004-01-01
12525,Taiwan,2005,other,1.4214109019373358,0.402,True,0.282817586,0.2716328152760254,0.1961050722697488,0.04031527326545937,2005-01-01
12526,Taiwan,2006,other,1.4176249468333548,0.391,True,0.2758134306774181,0.2706522606758879,0.18603279520080884,0.007493499488797076,2006-01-01
12527,Taiwan,2007,other,1.5053654989797387,0.38,True,0.25243038999999995,0.29271692909223856,0.17575419905109396,-0.10324251394882543,2007-01-01
12528,Taiwan,2008,other,1.5765194223636438,0.385,True,0.24420885308395202,0.30965316842738366,0.18045223814467629,-0.14261075867830436,2008-01-01
12529,Taiwan,2009,other,1.5944366168232058,0.374,True,0.23456561148549554,0.31379113330203945,0.1700586221521754,-0.18907992184244257,2009-01-01
12530,Taiwan,2010,other,1.5837521943012416,0.369,True,0.23299099526286965,0.31132953987862,0.16526336205945505,-0.19669809101271102,2010-01-01
12531,Taiwan,2011,other,1.522596038127027,0.371,True,0.24366279085841694,0.29689387768780295,0.16718684731761732,-0.14523364934419275,2011-01-01
12532,Taiwan,2012,other,1.4861296912940625,0.369,True,0.24829596108714408,0.28799484138004317,0.16526336205945505,-0.12301137350230916,2012-01-01
12533,Taiwan,2013,other,1.4887007905791398,0.36,True,0.2418215952313369,0.2886296561213082,0.15651780111081925,-0.15408491640638583,2013-01-01
12534,Taiwan,2014,other,1.510172913568153,0.363,True,0.2403698256925584,0.2938873027739573,0.15944944340867717,-0.16107223472624943,2014-01-01
12535,Taiwan,2015,other,1.5652930724087368,0.37,True,0.23637745960929152,0.30703502069840166,0.16622600467007465,-0.18032458529320688,2015-01-01
12536,Taiwan,2016,other,1.4603571023141917,0.355,True,0.24309122709605774,0.28156821624180883,0.15159471397505475,-0.14798011831939797,2016-01-01
12537,Taiwan,2017,other,1.3996525656991916,0.344,True,0.24577527911589686,0.26596101448727194,0.14059830923853361,-0.13509239775904527,2017-01-01
12538,Taiwan,2018,other,1.4569622902240584,0.355,True,0.24365764466382067,0.280713012707687,0.15159471397505475,-0.1452583727928776,2018-01-01
12539,Taiwan,2019,other,1.4801952681398496,0.367,True,0.24794026024769433,0.2865252684786517,0.16333265817171935,-0.1247148588963165,2019-01-01
12540,Thailand,1985,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1985-01-01
12541,Thailand,1986,other,0.0,0.0,True,0.0,-0.5057773094677541,-0.36972519580276486,-1.4313758428689372,1986-01-01
12542,Thailand,1987,other,0.0172186853533732,0.006,True,0.3484586585365868,-0.4855507560226349,-0.35688896633233624,0.34046744860169537,1987-01-01
12543,Thailand,1988,other,0.0931409510434624,0.032,True,0.34356531301755583,-0.4029781960835419,-0.3034647690821962,0.3185412875073992,1988-01-01
12544,Thailand,1989,other,0.0577457782936912,0.02,True,0.34634566527584626,-0.4401991181060976,-0.32768830321923104,0.33100813862932077,1989-01-01
12545,Thailand,1990,other,0.0566936680773776,0.019,True,0.33513442760606177,-0.4413384146082416,-0.32973998920339903,0.2805984706027237,1990-01-01
12546,Thailand,1991,other,0.0591914787574478,0.021,True,0.35478079684497943,-0.43863680533421356,-0.32564176822226526,0.3686921848223487,1991-01-01
12547,Thailand,1992,other,0.0365801801391067,0.013,True,0.3553837064378509,-0.4635021905410914,-0.3421592917015956,0.37137776620452595,1992-01-01
12548,Thailand,1993,other,0.046463909987996,0.016,True,0.34435328417547334,-0.45251897261251506,-0.3359261338717082,0.3220767865018242,1993-01-01
12549,Thailand,1994,other,0.071394943885884,0.025,True,0.35016485256938384,-0.42559429820434685,-0.31750678014142414,0.34809609960868865,1994-01-01
12550,Thailand,1995,other,0.1790243977686202,0.064,True,0.35749317298481686,-0.32075659875355433,-0.2422701947753306,0.3807658296144313,1995-01-01
12551,Thailand,1996,other,0.2380928027213652,0.083,True,0.348603565716067,-0.2699709546234105,-0.20811603747725252,0.3411156808877489,1996-01-01
12552,Thailand,1997,other,0.2951613284426893,0.104,True,0.3523496812699615,-0.22472956452475296,-0.17211100634321227,0.3578524042889248,1997-01-01
12553,Thailand,1998,other,0.3456949509460253,0.127,True,0.36737591813954207,-0.18745129391367696,-0.13463959476531143,0.4245779725611908,1998-01-01
12554,Thailand,1999,other,0.4959617011706109,0.171,True,0.34478468719740113,-0.08959789098914452,-0.06816617635616981,0.3240116485276341,1999-01-01
12555,Thailand,2000,other,0.5702851314055247,0.197,True,0.3454412348336591,-0.047233311838698465,-0.031808835278727306,0.326955244952484,2000-01-01
12556,Thailand,2001,other,0.5156452402499732,0.219,True,0.4247106012145749,-0.07802912489137562,-0.0025895008469660795,0.673382034873839,2001-01-01
12557,Thailand,2002,other,0.6770833845902514,0.24,True,0.35446151162790696,0.007916463616888058,0.024067768315912178,0.36726954430282593,2002-01-01
